31,4,621,1663,2168,Английский язык,205,Иванец А.В.,320,Английский язык,Урок
31,5,621,1663,2138,Русский язык,205,,,,Урок
31,1,622,1663,2168,Английский язык,205,Мартенс Е.П.,206,Английский язык,Урок
31,2,622,1663,2138,Литература,207,,,,Урок
31,3,622,1663,2154,География,323,,,,Урок
31,4,622,1663,2138,Информатика,320,Мартенс Е.П.,205,Информатика,Урок
31,5,622,1663,2138,Литература,205,,,,Урок
31,2,623,1663,2146,Биология,317,,,,Урок
31,3,623,1663,2156,Химия,315,,,,Урок
31,4,623,1663,2152,Казахский язык,318,Аханов С.С.,322,Казахский язык,Урок
31,5,623,1663,2154,География,323,,,,Урок
31,3,624,1663,2152,Казахский язык,318,Аханов С.С.,322,Казахский язык,Урок
31,4,624,1663,2170,Гл. компетенции,204,,,,Урок
31,1,582,1673,2162,Классный час,207,,,,Урок
31,2,582,1673,2162,Русский язык,207,,,,Урок
31,3,582,1673,2148,Английский язык,206,Орынбаева К. М,205,Английский язык,Урок
31,4,582,1673,2148,Английский язык,206,Орынбаева К. М,205,Английский язык,Урок
31,5,582,1673,2128,Казахский язык,322,Маженова С.С.,206,Казахский язык,Урок
31,1,585,1673,2146,Физика,317,,,,Урок
31,2,585,1673,2162,Литература,207,,,,Урок
31,3,585,1673,2144,Алгебра,321,,,,Урок
31,4,585,1673,2146,Физика,317,,,,Урок
31,5,585,1673,2130,История Казахстана,315,,,,Урок
31,1,586,1673,2130,История Казахстана,323,,,,Урок
31,2,586,1673,2144,Алгебра,321,,,,Урок
31,3,586,1673,2130,Всемирная история,323,,,,Урок
31,4,586,1673,2144,Алгебра,321,,,,Урок
31,5,586,1673,2146,Биология,317,,,,Урок
31,1,621,1673,2148,Английский язык,206,Орынбаева К. М,205,Английский язык,Урок
31,2,621,1673,2144,Геометрия,321,,,,Урок
31,3,621,1673,2162,Русский язык,207,,,,Урок
31,4,621,1673,2144,Геометрия,321,,,,Урок
31,2,622,1673,2146,Биология,317,,,,Урок
31,3,622,1673,2162,Литература,207,,,,Урок
31,4,622,1673,2128,Казахский язык,322,Маженова С.С.,206,Казахский язык,Урок
31,5,622,1673,2154,География,323,,,,Урок
31,1,623,1673,2128,Казахский язык,322,Маженова С.С.,318,Казахский язык,Урок
31,2,623,1673,2138,Информатика,320,Маженова С.С.,206,Информатика,Урок
31,3,623,1673,2154,География,323,,,,Урок
31,4,623,1673,2156,Химия,315,,,,Урок
31,5,623,1673,2156,Химия,315,,,,Урок
31,2,624,1673,2128,Казахский язык,322,Иванец А.В.,320,Казахский язык,Урок
31,4,624,1673,2170,Гл. компетенции,204,,,,Урок
31,5,624,1673,2162,Литература,207,,,,Урок
31,2,576,9 Р/Ц,-,История Казахстана,323,,,,Урок
31,3,576,9 Р/Ц,-,Алгебра,321,,,,Урок
31,4,576,9 Р/Ц,-,Геометрия,321,,,,Урок
31,5,576,9 Р/Ц,-,Всемирная история,323,,,,Урок
31,2,612,9 Р/Ц,-,Геометрия,321,,,,Урок
31,3,612,9 Р/Ц,-,Биология,315,,,,Урок
31,4,612,9 Р/Ц,-,Казахский язык,318,,,,Урок
31,5,612,9 Р/Ц,-,Литература,207,,,,Урок
31,2,613,9 Р/Ц,-,Физика,317,,,,Урок
31,3,613,9 Р/Ц,-,Русский язык,207,,,,Урок
31,4,613,9 Р/Ц,-,Английский язык,205,,,,Урок
31,5,613,9 Р/Ц,-,Химия,315,,,,Урок
31,1,579,9 Р/Ц,-,Казахский язык,318,,,,Урок
31,2,579,9 Р/Ц,-,География,323,,,,Урок
